Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
ELM_PYTORCH,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.575,0.856822953776,7,3084,1,336,4032
ELM_PYTORCH,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.575,0.734840399955,1,3025,0,402,4032
ELM_PYTORCH,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.575,-0.248449197924,1,3025,1,401,4032
ELM_PYTORCH,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.575,-2.55,0,926,5,126,1243
ELM_PYTORCH,standard,realTweets/Twitter_volume_KO.csv,0.575,2.27102396005,4,13510,4,1583,15851
ELM_PYTORCH,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.575,0.0,0,3428,0,0,4032
ELM_PYTORCH,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.575,-1.12844919792,1,3017,9,401,4032
ELM_PYTORCH,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.575,0.0,0,3428,0,0,4032
ELM_PYTORCH,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.575,0.640541993324,1,3546,2,472,4730
ELM_PYTORCH,standard,realTweets/Twitter_volume_FB.csv,0.575,0.736805250148,3,13492,9,1579,15833
ELM_PYTORCH,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.575,-1.15027919186,1,3024,2,401,4032
ELM_PYTORCH,standard,realTweets/Twitter_volume_CVS.csv,0.575,2.07860427028,7,13571,6,1519,15853
ELM_PYTORCH,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,0.575,1.71595613499,2,3026,0,400,4032
ELM_PYTORCH,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.575,0.53067182427,4,3022,3,399,4032
ELM_PYTORCH,standard,realTraffic/speed_t4013.csv,0.575,1.41151953606,5,1868,3,245,2495
ELM_PYTORCH,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.575,1.72310160415,4,3026,0,398,4032
ELM_PYTORCH,standard,realTweets/Twitter_volume_AAPL.csv,0.575,2.93028232661,10,13557,7,1578,15902
ELM_PYTORCH,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.575,0.0,0,3428,0,0,4032
ELM_PYTORCH,standard,realKnownCause/nyc_taxi.csv,0.575,-1.54656346157,2,8533,2,1033,10320
ELM_PYTORCH,standard,realAdExchange/exchange-4_cpm_results.csv,0.575,1.60471036268,4,1233,0,160,1643
ELM_PYTORCH,standard,realTraffic/TravelTime_451.csv,0.575,-1.0,0,1621,0,217,2162
ELM_PYTORCH,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.575,0.86067182427,4,3025,0,399,4032
ELM_PYTORCH,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.575,1.48586905384,6,3077,5,340,4032
ELM_PYTORCH,standard,realAdExchange/exchange-3_cpm_results.csv,0.575,0.642098587352,1,1153,2,152,1538
ELM_PYTORCH,standard,realTraffic/speed_6005.csv,0.575,0.292622001756,2,1881,5,237,2500
ELM_PYTORCH,standard,artificialWithAnomaly/art_daily_nojump.csv,0.575,-1.0,0,3025,0,403,4032
ELM_PYTORCH,standard,realAdExchange/exchange-4_cpc_results.csv,0.575,0.402257696424,2,1229,3,163,1643
ELM_PYTORCH,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,0.575,0.789314421668,1,3025,0,402,4032
ELM_PYTORCH,standard,realAdExchange/exchange-3_cpc_results.csv,0.575,2.4607776045,4,1154,1,149,1538
ELM_PYTORCH,standard,realKnownCause/ambient_temperature_system_failure.csv,0.575,-0.428584321079,2,5788,3,724,7267
ELM_PYTORCH,standard,realTraffic/speed_7578.csv,0.575,2.79503253556,5,835,7,111,1127
ELM_PYTORCH,standard,realTweets/Twitter_volume_IBM.csv,0.575,-0.148624661274,5,13536,17,1585,15893
ELM_PYTORCH,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.575,0.729907505007,3,3023,0,402,4032
ELM_PYTORCH,standard,realKnownCause/rogue_agent_key_updown.csv,0.575,-1.1764908955,1,4029,6,529,5315
ELM_PYTORCH,standard,realKnownCause/machine_temperature_system_failure.csv,0.575,-2.33485513597,1,19674,3,2267,22695
ELM_PYTORCH,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.575,0.875727409493,3,3025,0,400,4032
ELM_PYTORCH,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.575,-1.0,0,3025,0,403,4032
ELM_PYTORCH,standard,realTraffic/TravelTime_387.csv,0.575,0.450939195491,2,1875,1,247,2500
Totals,,,,27.9793309911,168,299168,179,33327,365558
