Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
ERELM,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.8109375,1.69563752029,5,3078,4,341,4032
ERELM,standard,realKnownCause/ambient_temperature_system_failure.csv,0.8109375,-0.537477382624,1,5787,4,725,7267
ERELM,standard,realTraffic/TravelTime_451.csv,0.8109375,-1.0,0,1621,0,217,2162
ERELM,standard,realKnownCause/rogue_agent_key_updown.csv,0.8109375,-2.11,0,4034,1,530,5315
ERELM,standard,realAWSCloudwatch/grok_asg_anomaly.csv,0.8109375,0.724138071413,2,3463,0,463,4621
ERELM,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.8109375,1.50256984665,2,3545,2,472,4730
ERELM,standard,realKnownCause/machine_temperature_system_failure.csv,0.8109375,-2.87840495304,1,19676,1,2267,22695
ERELM,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.8109375,0.626537840284,4,3082,3,339,4032
ERELM,standard,realAdExchange/exchange-3_cpm_results.csv,0.8109375,0.862098587352,1,1155,0,152,1538
ERELM,standard,realTweets/Twitter_volume_FB.csv,0.8109375,0.840482986447,2,13493,8,1580,15833
ERELM,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.8109375,0.615255521551,3,3022,1,402,4032
ERELM,standard,realTraffic/TravelTime_387.csv,0.8109375,-1.24598133079,1,1875,1,248,2500
Totals,,,,-3.59176389947,115,299241,106,33380,365558
