Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
numenta,reward_low_FP_rate,realTraffic/speed_7578.csv,0.575195503235,0.975955198213,4,839,3,112,1127
numenta,reward_low_FP_rate,realTweets/Twitter_volume_KO.csv,0.575195503235,0.172055023812,5,13511,3,1582,15851
numenta,reward_low_FP_rate,realAdExchange/exchange-3_cpm_results.csv,0.575195503235,0.862098587352,1,1155,0,152,1538
numenta,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.575195503235,1.54157140283,4,3546,1,470,4730
numenta,reward_low_FP_rate,artificialNoAnomaly/art_flatline.csv,0.575195503235,0.0,0,3428,0,0,4032
numenta,reward_low_FP_rate,artificialWithAnomaly/art_daily_nojump.csv,0.575195503235,-1.0,0,3025,0,403,4032
numenta,reward_low_FP_rate,realAdExchange/exchange-3_cpc_results.csv,0.575195503235,0.733231007118,2,1155,0,151,1538
numenta,reward_low_FP_rate,realTweets/Twitter_volume_AAPL.csv,0.575195503235,0.608286548505,11,13557,7,1577,15902
numenta,reward_low_FP_rate,realKnownCause/ec2_request_latency_system_failure.csv,0.575195503235,1.37586905384,7,3079,3,339,4032
numenta,reward_low_FP_rate,realTweets/Twitter_volume_AMZN.csv,0.575195503235,0.26106522401,8,13494,7,1572,15831
numenta,reward_low_FP_rate,realKnownCause/machine_temperature_system_failure.csv,0.575195503235,-0.570062383589,4,19675,2,2264,22695
numenta,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsup.csv,0.575195503235,0.64067182427,4,3024,1,399,4032
numenta,reward_low_FP_rate,artificialWithAnomaly/art_increase_spike_density.csv,0.575195503235,0.42067182427,1,3023,2,402,4032
numenta,reward_low_FP_rate,realKnownCause/nyc_taxi.csv,0.575195503235,2.10795905051,7,8533,2,1028,10320
Totals,,,,25.2186959067,221,299212,135,33274,365558
