Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
EFOSELM,reward_low_FP_rate,realTweets/Twitter_volume_PFE.csv,0.90634765625,-4.0,0,13520,0,1588,15858
EFOSELM,reward_low_FP_rate,realAdExchange/exchange-4_cpc_results.csv,0.90634765625,0.732257696424,3,1232,0,162,1643
EFOSELM,reward_low_FP_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.90634765625,-1.0,0,3025,0,403,4032
EFOSELM,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.90634765625,-0.355504343518,1,3025,1,401,4032
EFOSELM,reward_low_FP_rate,realAdExchange/exchange-2_cpm_results.csv,0.90634765625,1.03144722158,3,1215,4,159,1624
EFOSELM,reward_low_FP_rate,realTraffic/speed_t4013.csv,0.90634765625,1.7360251845,5,1871,0,245,2495
EFOSELM,reward_low_FP_rate,realKnownCause/ec2_request_latency_system_failure.csv,0.90634765625,1.37586905384,5,3079,3,341,4032
EFOSELM,reward_low_FP_rate,realTweets/Twitter_volume_AMZN.csv,0.90634765625,-0.250848627602,4,13501,0,1576,15831
EFOSELM,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsup.csv,0.90634765625,0.86067182427,2,3025,0,401,4032
EFOSELM,reward_low_FP_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.90634765625,0.0,0,3428,0,0,4032
EFOSELM,reward_low_FP_rate,realTraffic/TravelTime_451.csv,0.90634765625,-1.0,0,1621,0,217,2162
EFOSELM,reward_low_FP_rate,artificialWithAnomaly/art_increase_spike_density.csv,0.90634765625,-1.0,0,3025,0,403,4032
EFOSELM,reward_low_FP_rate,realTraffic/occupancy_t4013.csv,0.90634765625,1.63192617784,4,1874,1,246,2500
EFOSELM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.90634765625,-0.138449197924,1,3026,0,401,4032
EFOSELM,reward_low_FP_rate,realTraffic/TravelTime_387.csv,0.90634765625,-1.35598133079,1,1875,1,248,2500
EFOSELM,reward_low_FP_rate,realTraffic/speed_6005.csv,0.90634765625,0.622622001756,2,1885,1,237,2500
EFOSELM,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.90634765625,-0.578449197924,1,3024,2,401,4032
EFOSELM,reward_low_FP_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.90634765625,-2.0,0,931,0,126,1243
EFOSELM,reward_low_FP_rate,realTweets/Twitter_volume_KO.csv,0.90634765625,-0.599074364051,2,13508,6,1585,15851
EFOSELM,reward_low_FP_rate,realTweets/Twitter_volume_UPS.csv,0.90634765625,2.08489294594,12,13529,2,1573,15866
EFOSELM,reward_low_FP_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,0.90634765625,0.658898078938,1,3025,0,402,4032
EFOSELM,reward_low_FP_rate,realTweets/Twitter_volume_CRM.csv,0.90634765625,0.723575559502,4,13559,0,1589,15902
EFOSELM,reward_low_FP_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.90634765625,0.0,0,3428,0,0,4032
EFOSELM,reward_low_FP_rate,artificialWithAnomaly/art_daily_nojump.csv,0.90634765625,-1.22,0,3024,1,403,4032
EFOSELM,reward_low_FP_rate,realTweets/Twitter_volume_FB.csv,0.90634765625,0.62048375117,2,13496,5,1580,15833
EFOSELM,reward_low_FP_rate,realAdExchange/exchange-3_cpc_results.csv,0.90634765625,0.733231007118,2,1155,0,151,1538
EFOSELM,reward_low_FP_rate,realKnownCause/rogue_agent_key_updown.csv,0.90634765625,-2.22,0,4034,1,530,5315
EFOSELM,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.90634765625,1.50256984665,2,3546,1,472,4730
EFOSELM,reward_low_FP_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.90634765625,0.556433666253,1,15800,1,1498,18050
EFOSELM,reward_low_FP_rate,realAdExchange/exchange-4_cpm_results.csv,0.90634765625,1.38471036268,5,1232,1,159,1643
EFOSELM,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,0.90634765625,-1.6598425908,0,3022,3,403,4032
EFOSELM,reward_low_FP_rate,artificialNoAnomaly/art_flatline.csv,0.90634765625,0.0,0,3428,0,0,4032
EFOSELM,reward_low_FP_rate,realTraffic/occupancy_6005.csv,0.90634765625,0.523319047491,1,1782,2,238,2380
EFOSELM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.90634765625,-1.22,0,3024,1,403,4032
EFOSELM,reward_low_FP_rate,realKnownCause/machine_temperature_system_failure.csv,0.90634765625,-4.0,0,19677,0,2268,22695
Totals,,,,-2.74644773431,114,299289,58,33381,365558
