Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
LSTM,reward_low_FP_rate,realTweets/Twitter_volume_GOOG.csv,0.575,-1.04796749125,2,13660,0,1430,15842
LSTM,reward_low_FP_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.575,0.0,0,3428,0,0,4032
LSTM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.575,1.72310160415,3,3026,0,399,4032
LSTM,reward_low_FP_rate,realTweets/Twitter_volume_KO.csv,0.575,0.720925635949,2,13514,0,1585,15851
LSTM,reward_low_FP_rate,realTweets/Twitter_volume_UPS.csv,0.575,2.30487861789,11,13530,1,1574,15866
LSTM,reward_low_FP_rate,realKnownCause/rogue_agent_key_hold.csv,0.575,-2.44,0,1408,2,190,1882
LSTM,reward_low_FP_rate,artificialNoAnomaly/art_flatline.csv,0.575,0.0,0,3428,0,0,4032
LSTM,reward_low_FP_rate,realAdExchange/exchange-4_cpm_results.csv,0.575,1.60471036268,4,1233,0,160,1643
LSTM,reward_low_FP_rate,realTraffic/occupancy_6005.csv,0.575,0.421272490375,1,1782,2,238,2380
LSTM,reward_low_FP_rate,realTraffic/TravelTime_451.csv,0.575,0.952939636076,1,1621,0,216,2162
LSTM,reward_low_FP_rate,realAdExchange/exchange-3_cpm_results.csv,0.575,0.862098587352,1,1155,0,152,1538
LSTM,reward_low_FP_rate,realTraffic/TravelTime_387.csv,0.575,-1.30941964738,1,1875,1,248,2500
LSTM,reward_low_FP_rate,realTweets/Twitter_volume_PFE.csv,0.575,3.23141122255,5,13519,1,1583,15858
LSTM,reward_low_FP_rate,realKnownCause/ambient_temperature_system_failure.csv,0.575,-0.538599859273,1,5789,2,725,7267
LSTM,reward_low_FP_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.575,0.0,0,3428,0,0,4032
LSTM,reward_low_FP_rate,artificialNoAnomaly/art_noisy.csv,0.575,0.0,0,3428,0,0,4032
LSTM,reward_low_FP_rate,realTraffic/speed_6005.csv,0.575,-0.0373779982441,2,1882,4,237,2500
LSTM,reward_low_FP_rate,realAdExchange/exchange-2_cpm_results.csv,0.575,1.06824330604,3,1216,3,159,1624
LSTM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.575,-0.138449197924,1,3026,0,401,4032
LSTM,reward_low_FP_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,0.575,-1.0,0,3025,0,403,4032
LSTM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.575,0.729907505007,3,3023,0,402,4032
LSTM,reward_low_FP_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.575,0.0,0,3428,0,0,4032
LSTM,reward_low_FP_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.575,-1.0,0,3025,0,403,4032
LSTM,reward_low_FP_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.575,1.71595613499,2,3026,0,400,4032
LSTM,reward_low_FP_rate,realTweets/Twitter_volume_AAPL.csv,0.575,1.5873675172,6,13564,0,1582,15902
LSTM,reward_low_FP_rate,realTraffic/speed_t4013.csv,0.575,1.7360251845,4,1871,0,246,2495
LSTM,reward_low_FP_rate,realKnownCause/ec2_request_latency_system_failure.csv,0.575,1.37586905384,5,3079,3,341,4032
LSTM,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.575,0.505703754679,3,3022,1,402,4032
LSTM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.575,0.86067182427,2,3025,0,401,4032
LSTM,reward_low_FP_rate,realKnownCause/machine_temperature_system_failure.csv,0.575,-4.0,0,19677,0,2268,22695
LSTM,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.575,0.420541993324,1,3546,2,472,4730
LSTM,reward_low_FP_rate,realKnownCause/nyc_taxi.csv,0.575,-3.1846309122,1,8535,0,1034,10320
LSTM,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsup.csv,0.575,0.86067182427,2,3025,0,401,4032
LSTM,reward_low_FP_rate,realTweets/Twitter_volume_AMZN.csv,0.575,-0.250848627602,4,13501,0,1576,15831
LSTM,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.575,0.0,0,3428,0,0,4032
LSTM,reward_low_FP_rate,realTraffic/occupancy_t4013.csv,0.575,1.5160251845,3,1874,1,247,2500
Totals,,,,7.31992679286,114,299302,45,33381,365558
