Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
LSTM,standard,realTweets/Twitter_volume_AAPL.csv,0.575,1.5873675172,6,13564,0,1582,15902
LSTM,standard,realTraffic/speed_t4013.csv,0.575,1.7360251845,4,1871,0,246,2495
LSTM,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.575,1.70586905384,5,3079,3,341,4032
LSTM,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.575,0.615255521551,3,3022,1,402,4032
LSTM,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.575,0.86067182427,2,3025,0,401,4032
LSTM,standard,realKnownCause/machine_temperature_system_failure.csv,0.575,-4.0,0,19677,0,2268,22695
LSTM,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.575,0.640541993324,1,3546,2,472,4730
LSTM,standard,realKnownCause/nyc_taxi.csv,0.575,-3.1846309122,1,8535,0,1034,10320
LSTM,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.575,0.86067182427,2,3025,0,401,4032
LSTM,standard,realTweets/Twitter_volume_AMZN.csv,0.575,-0.250848627602,4,13501,0,1576,15831
LSTM,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.575,0.0,0,3428,0,0,4032
LSTM,standard,realTraffic/occupancy_t4013.csv,0.575,1.6260251845,3,1874,1,247,2500
Totals,,,,12.2030841499,114,299302,45,33381,365558
